,SAT Math,SAT EBRW,PSAT Math,PSAT EBRW,Median Family Income,Gend_Female,Gend_Male,Ethn_Asian,Ethn_Black,Ethn_Hispanic,Ethn_Two or More Races,Ethn_White,FRL_FRL Eligible,FRL_Not FRL Eligible,ELL_English Learners,ELL_Not English Learners,IEP_Students with IEPs,IEP_Students without IEPs
155,590.434782608696,590.869565217391,529.411764705882,580.0,118911.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
156,580.0,598.260869565217,548.636363636364,580.454545454545,118911.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
157,621.745283018868,624.764150943396,566.090909090909,578.818181818182,118911.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
158,685.483870967742,641.290322580645,648.571428571429,608.571428571429,118911.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
159,624.8,604.0,579.411764705882,576.470588235294,118911.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
160,637.792207792208,618.874458874459,584.044444444444,562.755555555556,118911.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
161,457.777777777778,470.555555555556,,,92390.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
162,504.615384615385,518.205128205128,475.714285714286,502.142857142857,92390.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
163,539.090909090909,586.818181818182,507.222222222222,545.0,92390.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
164,536.727272727273,561.727272727273,496.483516483516,521.868131868132,92390.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
165,480.625,486.25,462.222222222222,461.111111111111,92390.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
166,479.5,486.5,,,92390.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
167,476.0,500.5,446.666666666667,472.777777777778,92390.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
168,518.571428571429,535.0,460.47619047619,464.761904761905,92390.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
169,563.75,555.416666666667,493.75,516.875,92390.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
170,427.222222222222,459.444444444444,384.705882352941,425.882352941176,92390.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
171,568.119658119658,561.025641025641,516.530612244898,515.102040816327,92390.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
172,659.705882352941,648.529411764706,610.769230769231,623.076923076923,113784.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
173,563.076923076923,572.692307692308,533.157894736842,552.631578947368,113784.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
174,565.0,581.0,525.625,553.75,113784.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
175,583.417721518987,603.670886075949,537.071428571429,565.357142857143,113784.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
176,606.521739130435,591.304347826087,,,113784.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
177,503.888888888889,510.555555555556,,,113784.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
178,600.8,592.0,548.947368421053,540.526315789474,113784.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
179,562.777777777778,560.0,506.666666666667,505.238095238095,113784.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
180,586.181818181818,577.515151515152,532.916666666667,534.583333333333,113784.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
181,481.714285714286,510.571428571429,440.555555555556,468.888888888889,49744.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
182,421.111111111111,438.333333333333,425.135135135135,441.891891891892,49744.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
183,490.625,486.25,464.444444444444,462.222222222222,49744.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
184,538.421052631579,524.736842105263,,,49744.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
185,542.5,543.75,477.058823529412,514.705882352941,49744.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
186,567.037037037037,571.111111111111,507.619047619048,548.095238095238,49744.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
187,485.714285714286,483.142857142857,428.529411764706,434.117647058824,49744.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
188,463.636363636364,468.181818181818,,,49744.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
189,447.058823529412,421.764705882353,442.5,431.111111111111,49744.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
190,531.6,516.8,446.666666666667,448.095238095238,49744.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
191,511.578947368421,496.315789473684,,,49744.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
192,589.615384615385,592.307692307692,519.615384615385,533.076923076923,49744.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
193,494.0,505.5,,,92390.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
194,454.705882352941,490.588235294118,451.363636363636,481.818181818182,92390.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
195,525.0,536.0,,,92390.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
196,547.586206896552,580.862068965517,507.843137254902,547.647058823529,92390.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
197,564.5,550.5,518.333333333333,483.888888888889,92390.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
198,553.20987654321,553.086419753086,513.888888888889,520.138888888889,92390.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
199,537.058823529412,567.058823529412,500.0,531.875,76185.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
200,593.298969072165,603.40206185567,562.2,570.4,76185.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
201,624.257425742574,598.811881188119,580.851063829787,546.276595744681,76185.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
202,580.625,621.875,559.166666666667,595.0,76185.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
203,669.52380952381,667.619047619048,603.0,615.0,76185.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
204,522.5,540.5,472.105263157895,507.894736842105,117369.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
205,529.473684210526,550.526315789474,,,60413.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
206,482.727272727273,526.818181818182,442.592592592593,477.777777777778,60413.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
207,532.898550724638,572.463768115942,481.791044776119,527.611940298507,60413.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
208,523.125,515.625,453.75,456.25,60413.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
209,503.846153846154,517.692307692308,459.655172413793,478.275862068966,60413.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
210,539.423076923077,555.384615384615,514.117647058824,531.764705882353,60413.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
211,482.105263157895,497.368421052632,,,61831.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
212,491.818181818182,503.636363636364,455.882352941176,509.411764705882,61831.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
213,513.888888888889,553.888888888889,469.375,521.25,61831.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
214,486.538461538462,508.076923076923,467.333333333333,490.666666666667,61831.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
215,531.282051282051,540.769230769231,485.875,515.375,61831.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
216,539.6,510.0,492.962962962963,466.666666666667,61831.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
217,513.888888888889,490.0,473.333333333333,468.333333333333,61831.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
218,545.113636363636,530.795454545455,498.627450980392,492.647058823529,61831.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
219,370.555555555556,403.333333333333,401.851851851852,414.444444444444,47403.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
220,447.037037037037,462.222222222222,414.347826086957,420.434782608696,47403.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
221,470.555555555556,522.222222222222,,,47403.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
222,447.368421052632,450.526315789474,,,47403.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
223,450.882352941176,472.352941176471,430.810810810811,449.72972972973,47403.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
224,455.384615384615,482.692307692308,419.5,442.0,49496.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
225,477.916666666667,480.416666666667,461.875,495.625,49496.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
226,493.243243243243,523.513513513514,430.789473684211,494.473684210526,49496.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
227,527.03125,562.5,479.375,529.6875,49496.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
228,479.411764705882,479.411764705882,441.875,431.25,49496.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
229,527.826086956522,550.434782608696,481.052631578947,487.368421052632,49496.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
230,520.0,517.647058823529,484.545454545455,492.272727272727,49496.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
231,568.260869565217,575.869565217391,505.833333333333,503.541666666667,49496.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
232,533.888888888889,561.666666666667,,,46949.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
233,507.352941176471,533.235294117647,475.757575757576,502.121212121212,53020.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
234,509.259259259259,492.962962962963,478.0,451.6,53020.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
235,426.326530612245,419.591836734694,417.049180327869,406.55737704918,41218.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
236,440.0,454.545454545455,417.058823529412,426.470588235294,41218.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
237,426.666666666667,413.611111111111,420.806451612903,397.903225806452,41218.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
238,460.857142857143,460.285714285714,430.416666666667,408.333333333333,41218.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
239,437.777777777778,463.333333333333,422.413793103448,433.793103448276,51140.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
240,433.157894736842,447.894736842105,408.8,390.0,51140.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
241,435.2,442.0,423.421052631579,441.052631578947,75067.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
242,452.5,428.75,421.363636363636,412.727272727273,75067.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
243,417.777777777778,431.111111111111,428.709677419355,406.129032258065,45593.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
244,461.666666666667,431.666666666667,438.846153846154,390.0,45593.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
245,584.736842105263,571.578947368421,548.333333333333,561.111111111111,109722.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
246,576.111111111111,586.111111111111,,,90430.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
247,605.090909090909,638.727272727273,555.737704918033,605.573770491803,90430.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
248,572.631578947368,616.842105263158,525.405405405405,566.486486486486,90430.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
249,411.0,436.5,418.260869565217,394.782608695652,72969.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
250,455.294117647059,424.117647058824,422.0,380.0,72969.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
251,484.074074074074,450.37037037037,473.823529411765,443.235294117647,55701.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
252,518.235294117647,475.294117647059,493.333333333333,445.555555555556,55701.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
253,550.0,506.875,,,55701.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
254,450.833333333333,464.583333333333,439.259259259259,433.333333333333,129514.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
255,460.588235294118,495.294117647059,433.478260869565,470.0,129514.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
256,486.363636363636,503.181818181818,,,129514.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
257,514.583333333333,542.083333333333,477.272727272727,509.545454545455,129514.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
258,591.428571428571,586.666666666667,539.52380952381,560.47619047619,129514.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
259,601.746031746032,631.825396825397,544.402985074627,583.358208955224,129514.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
260,475.294117647059,482.941176470588,437.916666666667,430.416666666667,129514.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
261,516.8,531.6,485.454545454545,503.636363636364,129514.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
262,589.090909090909,584.545454545455,549.166666666667,540.0,129514.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
263,613.709677419355,622.903225806452,561.333333333333,565.555555555556,129514.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
264,611.891891891892,640.27027027027,555.483870967742,596.774193548387,68884.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
265,432.777777777778,435.0,443.4375,432.1875,68884.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
266,634.117647058824,633.823529411765,581.428571428571,593.142857142857,68884.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
267,426.521739130435,420.0,417.058823529412,390.294117647059,45593.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
268,432.857142857143,453.214285714286,412.608695652174,428.695652173913,69170.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
269,456.842105263158,475.263157894737,,,69170.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
270,449.655172413793,463.103448275862,413.076923076923,410.0,69170.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
271,457.5,473.5,,,69170.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
272,470.625,470.625,441.428571428571,472.857142857143,42351.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
273,473.5,468.0,443.913043478261,466.95652173913,42351.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
274,494.761904761905,487.142857142857,492.758620689655,517.241379310345,72969.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
275,571.764705882353,560.588235294118,,,72969.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
276,497.0,488.0,481.5,472.25,72969.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
277,390.0,383.125,416.521739130435,409.565217391304,45593.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
278,426.363636363636,441.818181818182,420.4,396.0,75067.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
279,445.625,480.0,412.666666666667,419.666666666667,75067.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
280,450.526315789474,442.105263157895,435.6,396.8,75067.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
281,445.454545454545,437.272727272727,378.823529411765,381.764705882353,75067.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
282,513.75,529.375,,,75067.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
283,560.526315789474,622.105263157895,538.636363636364,590.454545454545,155777.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
284,607.894736842105,631.052631578947,558.947368421053,603.684210526316,155777.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
285,429.473684210526,429.473684210526,442.0,432.666666666667,102043.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
286,495.6,514.8,,,102043.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
287,541.6,585.0,487.6,544.2,102043.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
288,480.0,456.111111111111,435.0,436.875,102043.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
289,490.5,472.0,,,102043.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
290,580.294117647059,576.176470588235,525.0,520.0,102043.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
291,461.935483870968,445.161290322581,436.829268292683,434.390243902439,41218.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
292,445.789473684211,429.473684210526,437.543859649123,414.736842105263,41218.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
293,571.052631578947,554.736842105263,,,41218.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
294,581.052631578947,616.315789473684,524.736842105263,566.315789473684,96190.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
295,594.634146341463,606.585365853659,550.681818181818,565.681818181818,96190.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
296,430.526315789474,414.210526315789,421.363636363636,402.727272727273,37418.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
297,409.583333333333,394.166666666667,403.571428571429,408.214285714286,37418.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
298,445.0,420.833333333333,424.666666666667,399.666666666667,37418.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
299,526.875,538.125,,,116023.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
300,518.489583333333,547.083333333333,487.64367816092,520.0,116023.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
301,530.869565217391,505.652173913043,482.692307692308,480.384615384615,116023.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
302,440.0,468.421052631579,436.470588235294,444.705882352941,116023.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
303,544.393063583815,547.745664739884,504.14364640884,502.265193370166,116023.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
304,526.0,530.0,482.5,506.428571428571,114291.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
305,549.826589595376,553.988439306358,505.963855421687,522.228915662651,114291.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
306,568.260869565217,551.304347826087,528.947368421053,516.315789473684,114291.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
307,444.375,448.75,405.0,408.75,114291.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
308,567.662337662338,560.324675324675,516.225165562914,505.099337748344,114291.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
309,523.684210526316,514.210526315789,,,91548.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
310,539.548387096774,540.774193548387,494.081632653061,514.285714285714,91548.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
311,565.416666666667,552.083333333333,511.764705882353,494.117647058824,91548.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
312,554.159292035398,546.637168141593,516.016260162602,501.707317073171,91548.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
313,524.117647058824,542.352941176471,,,117202.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
314,570.825688073395,578.440366972477,510.510204081633,537.244897959184,117202.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
315,568.230769230769,561.230769230769,518.372093023256,505.658914728682,117202.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
316,373.888888888889,413.333333333333,,,96200.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
317,513.75,517.5,,,114291.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
318,523.406593406593,551.703296703297,480.730337078652,518.932584269663,114291.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
319,535.833333333333,534.583333333333,472.307692307692,465.0,114291.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
320,538.626373626374,541.153846153846,493.661202185792,491.639344262295,114291.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
321,566.102564102564,583.641025641026,519.242424242424,545.10101010101,126979.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
