,Mean Score Math,Mean Score EBRW,Median Family Income,Gend_Female,Gend_Male,Ethn_Asian,Ethn_Black,Ethn_Hispanic,Ethn_Two or More Races,Ethn_White,FRL_FRL Eligible,FRL_Not FRL Eligible,ELL_English Learners,ELL_Not English Learners,IEP_Students with IEPs,IEP_Students without IEPs
29,-0.5991592972936577,-0.48522800466826,-0.03560913003321501,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
648,0.42814427132413674,0.7311643426113159,0.32052391788629764,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
561,2.5048868793070502,2.1498467906219263,0.791953578194202,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
299,1.420217835419835,1.486735516329227,0.7384388511429967,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
100,1.2683849682985289,1.5266872106546538,0.7311798828918913,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
185,-0.2649839963443713,-0.5486567476292145,-1.134616923250581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
48,1.4553099468454695,2.0857503766824275,1.953791774385025,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
470,-1.0649794137684205,-0.7389429765120779,-0.05028837694100604,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
110,0.14615288906596285,0.35203140241633896,0.5614410086202087,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
688,-0.9587744031193577,-1.1618012629184409,-1.0942893218555507,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
623,-0.7093358813642106,-0.6340741214833,0.051942092595395783,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
186,0.5094286229208811,0.10232245644373673,-1.134616923250581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
190,-0.7022657262366819,-0.8542679637138161,-1.134616923250581,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
308,0.30817727740501083,0.19134525358192098,1.4684087639944403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
482,-0.6700449671919911,-0.5063709189885781,0.8180052086953915,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
12,-0.03943868303148445,0.10677359630064835,1.3445627001103022,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
26,1.1357641856354979,1.0766018220066647,0.5614410086202087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
473,-0.34333131570568,-0.4674234452406299,-0.05028837694100604,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
115,1.7764685587586058,1.5170631244775392,0.33080745624203034,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
250,1.0637225830281432,1.6602214063619214,0.5061518671076222,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
74,-1.6874740567031166,-1.8575228209304173,-1.4018276100940519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
23,1.1465228222302783,0.6987751972695567,-0.39222610916946804,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
89,-1.3642744644502693,-1.556468996897707,0.9563288814803454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
150,0.804322228724318,1.0233475035922763,1.44796267008716,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
245,-1.4452866586197934,-1.4812941904254733,-1.3020167966413518,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
608,1.0949904474444578,0.648328945557918,-0.04605397879452786,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
650,-0.17936883659703215,-0.23151303282444213,0.32052391788629764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
389,-0.15809290681514188,0.08328146927807027,-1.556685599450968,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
523,-0.5235479160687628,-0.42884689981408436,-0.7298487880486617,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
354,-1.052827584642992,-1.1787155943746954,-1.5295047961107178,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
453,0.984167636855018,0.8957522218234043,1.2015610255635247,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
471,-0.4108606838185416,0.003916175282885082,-0.05028837694100604,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
474,1.1912101938528221,0.8932900090164837,-0.05028837694100604,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
467,0.8307059297984405,1.3457483754712922,0.5614410086202087,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
680,-1.819107633022963,-2.0672154761650092,-0.714242006308785,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
643,1.813203817976614,1.685444532217732,0.9256799044201224,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
158,1.1831089744358698,1.3459322269001586,1.6547222824394803,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
434,-0.5309385022035396,-0.8947328715038882,0.16324627244567944,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
603,-0.6651692332836393,-0.5165508406983638,-0.32891177497927043,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
452,0.9608447494066591,1.136813011905894,1.2015610255635247,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
641,0.6275967858448529,0.3626852345673547,0.32052391788629764,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
404,-1.9864931224467557,-2.3352330076960985,-1.556685599450968,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
16,2.317279692809205,1.7664923704456235,1.0872726032100088,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
504,0.8245550039448222,0.5687854277446409,1.5499915016165866,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
225,-0.9089118044124334,-0.7837162068374504,-1.229023838116347,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
197,0.291974838571106,0.2928312423194481,0.5851939658418815,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
237,-1.3067760137131716,-1.676135015363729,-1.4784500527446094,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
476,1.3000337907630208,1.3230360901911091,-0.05028837694100604,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
391,-1.3325328445125086,-1.2063126614875244,-1.556685599450968,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
114,1.2228508055378955,1.432793354805125,0.33080745624203034,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
192,0.39891093487487805,-0.031923921640639515,-1.134616923250581,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
668,-0.3348037163194251,-0.20035505382607716,-0.3893628494704209,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
629,-0.6801714914631817,-0.5021423361245145,-1.0498483051182272,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
35,-0.7251782660018097,-0.41005319819602515,-0.03560913003321501,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
444,0.6880344545109939,0.6329972416063423,1.4213867807678349,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
330,1.1177468632309115,1.460881154361022,1.5527337785114488,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
76,-1.6496174150251461,-1.8552888526248765,-1.4018276100940519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
540,-0.09958409991493236,-0.15398901364994833,-0.34221988343963045,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
424,-1.1883388912538257,-1.059290163183566,-0.25898371416028787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
319,0.9924187327752951,0.719592835984944,1.5858024116553735,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
179,-0.050076647922437406,-0.13754452473413173,1.44796267008716,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
239,-1.301264980096193,-1.7772949909099274,-1.4784500527446094,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
306,-1.0852324623108016,-0.8502214729348039,1.5382561696106327,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
103,0.42699516218697436,0.5618496569094034,-0.2874953283465743,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
419,-1.4002798840811654,-1.556468996897707,-0.06831481476458459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
550,0.15965492142754528,0.06166871241729783,-0.13320192540918835,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
314,0.527694190638557,0.3735835344331771,0.551238125467266,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
144,-1.402530222808098,-1.3027540250538892,-1.4122321312539696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
472,0.9465246905779748,1.3528958031441716,-0.05028837694100604,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
601,-0.10777385724900428,0.25234776047332674,-0.32891177497927043,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
358,0.11247723188176974,-0.05076184373309378,0.5348247916994887,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
123,0.42699516218697436,1.1900962538559974,1.3517813407600126,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
188,0.9730773599222877,0.8867122134501602,-1.134616923250581,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
379,0.3884179268681585,-0.05028805293599586,0.09202772838205592,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
113,1.0402329229005247,0.5926762090439643,0.5614410086202087,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
606,1.3127284851071082,0.48734605406637516,-0.2621292670691002,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
46,1.0413376346392027,1.4472343642088195,1.953791774385025,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
707,0.23072171615024686,0.48837741574053606,-0.13320192540918835,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
481,-0.2828259676793187,-0.8557324079957414,0.8180052086953915,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
598,0.23709561026271161,0.34411986028357233,-0.6608885896631599,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
78,-1.176371180751516,-1.1195154342778046,-0.1067873464954435,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
558,0.6086588703247064,1.0966464031155396,0.289068388798174,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5,1.0210845860968218,0.9207757976328973,1.7555816135284512,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
183,-0.40935929952505395,-0.13727604328244522,-1.134616923250581,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
63,-0.8464596794953649,-0.8769283120762581,-0.6776648718434926,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
622,-0.3831267795082663,-0.5738268837248275,0.051942092595395783,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
502,-2.07763184088747,-2.1449467788132353,-1.5495476140040478,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
365,-1.1809741463293313,-0.5851763269097654,-1.5438210946059534,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
304,0.1864902107462001,0.4802984159595973,1.5382561696106327,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
683,-1.6073110469588414,-1.4029871003502143,-1.0942893218555507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
491,0.7789382474802226,0.5612300843285876,0.3562541727222945,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
553,-1.399154714717707,-1.1406583485981228,-0.5445837872398925,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
656,0.9445730693811647,0.8679185118321019,0.04073101940757736,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
290,-0.1843768631456946,-0.06575258455314856,0.9744763021081091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
112,0.4206412646050512,-0.1568909822821491,0.5614410086202087,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
661,0.4341962461131637,0.6574290537098308,0.6542348194301735,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
276,-0.5890327730224673,-0.8129431766331914,-1.43275888036404,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
445,1.338335136690768,1.079643360130681,1.4213867807678349,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
684,-1.069552682794117,-0.8535239315383168,-1.0942893218555507,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
489,-0.4276040625817185,-0.2862358698887943,0.3562541727222945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
531,0.518294619108189,0.5618496569094034,-0.5816448529219254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
109,1.76456746484617,1.8336722756246917,1.3517813407600126,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
108,1.224379337503368,1.7279963094661832,1.3517813407600126,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
227,-0.4708899898585722,-0.6473236811240264,-1.1446181683965484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
423,-2.0438767599835077,-2.056851302478582,-0.25898371416028787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
298,1.2001641732083943,1.6513191266480982,0.7384388511429967,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
551,-0.21030076527994263,0.030659104747502993,0.18215991749994864,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
464,0.39324008128301097,0.8256326831914657,0.3505679809255952,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
337,1.9982941782667047,1.8695640777571745,1.4980898786211827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
62,-1.5777866028615068,-1.7267399335573417,-0.6776648718434926,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
649,-1.7375938153601287,-2.029773535015709,0.32052391788629764,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
80,-1.482192213741469,-1.5085450577716588,-0.1067873464954435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
41,-0.10870709475384167,0.10905931676770728,-1.0557764625232966,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
370,-1.0006979988295566,-0.6396632049210234,-1.0008905970246604,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
261,0.12319943405125948,0.3957267586783247,2.0823158400309865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
411,0.28540628228709775,0.09077355303121663,-0.3625449945427257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
287,0.8675877971440443,1.7492442035001057,3.1414396354686676,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
409,0.26497077384792644,0.24772635843609758,-0.3625449945427257,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
151,1.9729778675887284,1.1498240361030159,1.44796267008716,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
172,-1.2922636251884776,-1.0020547991649336,0.5851939658418815,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
630,0.3617576196874242,0.6987751972695567,1.381543110589545,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
618,0.005731752505448802,-0.352732408260939,-0.39222610916946804,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
260,-0.3340284800115855,-0.2622663627449077,2.0823158400309865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
38,-1.0350820563963357,-1.0772296056371684,-1.0557764625232966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
397,-0.9319661490171146,-1.152658381050188,-0.3625449945427257,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
590,0.028685207520153095,0.7093466544297158,-0.816674113852162,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
232,0.21096264440158205,-0.017596487936523374,-1.1446181683965484,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
677,-1.0596496641520057,-0.5742508018064443,-1.3385132759038543,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
632,-0.5030431347196385,0.251548806222821,0.32052391788629764,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
682,-0.5811565874782102,-0.8611020370294679,0.022543271178418693,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
554,0.2776785690117857,0.7087248040085363,-0.05742636238792641,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
377,-0.6295388701072292,0.07505922482017112,-1.0947732530722911,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
53,-1.426640994882374,-1.1618012629184409,-0.9529410789659695,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
412,1.0372870249307267,1.5867775987229191,0.39787225736196574,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
264,-0.5133816799376881,-0.6046232855359429,2.0823158400309865,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
408,0.21096264440158205,0.22978691598249523,-0.3625449945427257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
539,-0.0895664630014873,0.18588901762829543,-0.34221988343963045,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
500,-2.047252268073899,-1.870088892649099,-1.3321415148834395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
515,1.1752690846775284,1.2280300847717118,1.139214553806808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
597,0.033507361935004615,-0.1549958190937593,-0.6608885896631599,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
364,-1.4656375479763892,-1.128708005721429,-1.5438210946059534,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
195,-0.21030076527994263,-0.22305586709631486,0.5851939658418815,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
456,0.18695903131430763,0.11617044710968612,1.4213867807678349,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
421,-0.7189164538920831,-0.5881848048367638,-1.3350047745824865,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
220,0.6178648014803221,0.20479983542213043,-0.6471772051888496,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
170,0.18781630321029658,0.2759169108631936,0.5851939658418815,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
639,0.6398507311814134,0.7783720511813396,0.9360440979786452,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
105,-0.3561227147850858,-0.2399701985525694,-0.16723842098659394,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
352,0.6347187369806274,0.8223799271421813,-0.31144992357522233,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
160,2.8922049417542146,2.073746657584438,1.6547222824394803,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
425,-1.9864931224467557,-1.870088892649099,-0.25898371416028787,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
655,-0.14394792053157188,0.2316174713349007,0.15086569881740514,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
252,-0.837430456615784,-1.5995839594332562,-0.19800838085100206,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
269,-1.2022500761112216,-1.4155162347622587,-0.36274663254970085,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
565,2.9349976733518255,2.4430656286958046,0.289068388798174,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
350,0.23654544256037888,-0.09352769726026282,0.5311146523711459,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
418,-0.1893329032595922,-0.17679019576009,-0.06831481476458459,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
660,1.7454289104360918,1.4947437363874214,0.22418127815357022,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
143,1.784913845409474,1.6955125866559766,-0.9063626993547094,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
543,-0.6396653943784197,-0.7087388131973426,-0.13320192540918835,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
272,-1.200964168267262,-1.1074337689519036,-0.3512129385507222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
385,0.5458130469689527,0.6874989762987153,-0.3625449945427257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
159,1.859484369153123,1.7942175128090554,1.6547222824394803,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
529,-0.8989044157208964,-0.3076275243775875,-0.5816448529219254,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
347,0.9382721209457551,0.7589150424473581,-0.32629048088859347,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
583,-1.301264980096193,-1.0357729108914437,-1.6506489107013889,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
676,0.0033688968421768527,-0.6385141334905666,-1.020086535288695,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
321,0.10969740168967707,-0.02008388962126058,1.4684087639944403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
